-0.0379475,0.0004242,0.149999,-0.134226
-0.0382232,0.000424512,0.149999,-0.133615
-0.0384488,0.000424765,0.149999,-0.133116
-0.0386995,0.000425044,0.149999,-0.13256
-0.0389752,0.000425348,0.149999,-0.131949
-0.0392258,0.000425621,0.149999,-0.131394
-0.0394765,0.000425892,0.149999,-0.130838
-0.0397272,0.000426161,0.149999,-0.130283
-0.0399527,0.0004264,0.149999,-0.129783
-0.0402285,0.00042669,0.149999,-0.129172
-0.0404791,0.000426951,0.149999,-0.128616
-0.0407298,0.00042721,0.149999,-0.128061
-0.0409804,0.000427466,0.149999,-0.127506
-0.0412311,0.000427719,0.149999,-0.12695
-0.0414817,0.00042797,0.149999,-0.126395
-0.0417073,0.000428194,0.149999,-0.125895
-0.041983,0.000428465,0.149999,-0.125284
-0.0422337,0.000428709,0.149999,-0.124728
-0.0424843,0.00042895,0.149999,-0.124173
-0.042735,0.000429188,0.149999,-0.123618
-0.0429856,0.000429424,0.149999,-0.123062
-0.0432363,0.000429658,0.149999,-0.122507
-0.0434869,0.000429889,0.149999,-0.121951
-0.0437376,0.000430118,0.149999,-0.121396
-0.0439882,0.000430344,0.149999,-0.120841
-0.0442389,0.000430568,0.149999,-0.120285
-0.0444895,0.000430789,0.149999,-0.11973
-0.0447402,0.000431007,0.149999,-0.119174
-0.0449908,0.000431224,0.149999,-0.118619
-0.0452415,0.000431437,0.149999,-0.118064
-0.0454921,0.000431649,0.149999,-0.117508
-0.0457428,0.000431857,0.149999,-0.116953
-0.0459935,0.000432064,0.149999,-0.116397
-0.0462441,0.000432267,0.149999,-0.115842
-0.0464948,0.000432469,0.149999,-0.115287
-0.0467454,0.000432667,0.149999,-0.114731
-0.0469961,0.000432864,0.149999,-0.114176
-0.0472467,0.000433058,0.149999,-0.113621
-0.0474723,0.00043323,0.149999,-0.113121
-0.047748,0.000433438,0.149999,-0.11251
-0.0479987,0.000433624,0.149999,-0.111954
-0.0482493,0.000433808,0.149999,-0.111399
-0.0485,0.000433989,0.149999,-0.110844
-0.0487506,0.000434168,0.149999,-0.110288
-0.0490013,0.000434344,0.149999,-0.109733
-0.0492519,0.000434518,0.149999,-0.109178
-0.0495026,0.00043469,0.149999,-0.108622
-0.0497282,0.000434842,0.149999,-0.108122
-0.0499788,0.000435009,0.149999,-0.107567
-0.0502545,0.000435189,0.149999,-0.106956
-0.0505052,0.00043535,0.149999,-0.106401
-0.0507558,0.000435509,0.149999,-0.105845
-0.0510065,0.000435666,0.149999,-0.10529
-0.0512571,0.00043582,0.149999,-0.104735
-0.0515078,0.000435971,0.149999,-0.104179
-0.0517584,0.00043612,0.149999,-0.103624
-0.0520091,0.000436267,0.149999,-0.103069
-0.0522347,0.000436397,0.149999,-0.102569
-0.0525104,0.000436552,0.149999,-0.101958
-0.0527611,0.000436691,0.149999,-0.101403
-0.0530117,0.000436828,0.149999,-0.100847
-0.0532624,0.000436962,0.149999,-0.100292
